"Client","Analyte","Station_ID","Station_Description","SampleType","Result","MRL","Unit","Status","Sampled","DATUM","DECIMAL_LAT","DECIMAL_LONG","StatusIdentifier","Comment","HUC","Database","SD","Detect"
"Tolowa Dee-ni Nation (Smith River Rancheria), California","pH","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",6.64,0,"None",NA,2007-12-26 14:25:00,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Temperature","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",8.8,0,"deg C",NA,2008-01-04 14:30:00,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Dissolved Oxygen","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",9.92,0,"mg/l",NA,2015-07-22 11:03:29,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Dissolved oxygen saturation","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",121.1,0,"%",NA,2008-04-28 13:40:00,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Dissolved oxygen saturation","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",113.1,0,"%",NA,2008-04-02 13:45:00,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","pH","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",6.99,0,"None",NA,2011-04-20 15:30:32,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Temperature","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",10.3,0,"deg C",NA,2008-06-06 14:50:00,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Dissolved oxygen saturation","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",89.3,0,"%",NA,2007-07-18 15:00:00,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Dissolved Oxygen","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",10.44,0,"mg/l",NA,2007-07-25 14:50:00,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Dissolved Oxygen","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",10.4,0,"mg/l",NA,2010-03-03 15:02:00,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Dissolved oxygen saturation","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",97.7,0,"%",NA,2011-01-31 14:05:35,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Dissolved oxygen saturation","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",8.8,0,"%",NA,2009-10-16 14:00:00,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Dissolved Oxygen","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",10.63,0,"mg/l",NA,2008-03-21 14:15:00,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Dissolved Oxygen","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",10.74,0,"mg/l",NA,2007-07-23 14:40:00,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Dissolved oxygen saturation","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",129.4,0,"%",NA,2008-06-05 14:15:00,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Temperature","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",10.2,0,"deg C",NA,2008-04-28 13:40:00,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","pH","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",6.67,0,"None",NA,2007-12-10 13:45:00,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Dissolved Oxygen","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",10.63,0,"mg/l",NA,2011-07-13 11:54:40,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Temperature","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",12.13,0,"deg C",NA,2011-07-13 11:54:40,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Dissolved oxygen saturation","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",97,0,"%",NA,2015-06-26 15:34:36,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Dissolved Oxygen","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",0.59,0,"mg/l",NA,2009-09-09 15:53:00,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","pH","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",7.04,0,"None",NA,2011-03-04 14:41:32,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Dissolved Oxygen","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",11.58,0,"mg/l",NA,2010-12-29 12:42:29,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","pH","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",7.82,0,"None",NA,2013-10-30 15:21:11,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Dissolved Oxygen","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",7,0,"mg/l",NA,2009-08-17 15:10:00,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Dissolved Oxygen","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",11.65,0,"mg/l",NA,2008-05-30 15:45:00,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","pH","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",6.87,0,"None",NA,2010-12-08 14:45:01,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Dissolved oxygen saturation","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",112.4,0,"%",NA,2008-04-07 16:00:00,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","pH","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",7.92,0,"None",NA,2009-09-30 16:30:00,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Temperature","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",9,0,"deg C",NA,2008-01-02 14:25:00,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Dissolved Oxygen","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",11.02,0,"mg/l",NA,2008-01-02 14:25:00,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Temperature","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",9.3,0,"deg C",NA,2010-03-08 16:00:00,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Dissolved oxygen saturation","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",8.6,0,"%",NA,2009-10-26 15:20:00,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Dissolved oxygen saturation","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",101.3,0,"%",NA,2008-08-01 13:55:00,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Dissolved oxygen saturation","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",97.3,0,"%",NA,2011-01-28 11:16:29,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Dissolved Oxygen","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",2.31,0,"mg/l",NA,2010-04-09 11:00:00,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Temperature","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",12.46,0,"deg C",NA,2011-08-17 14:32:59,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","pH","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",7.29,0,"None",NA,2011-09-26 13:27:00,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Dissolved Oxygen","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",10.39,0,"mg/l",NA,2011-09-26 13:27:00,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Temperature","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",8.8,0,"deg C",NA,2007-12-26 14:25:00,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Dissolved Oxygen","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",11.7,0,"mg/l",NA,2008-06-09 14:10:00,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Dissolved oxygen saturation","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",92.2,0,"%",NA,2011-02-09 13:32:39,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Dissolved Oxygen","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",9.48,0,"mg/l",NA,2007-08-01 15:05:00,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Dissolved Oxygen","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",11.33,0,"mg/l",NA,2011-10-12 10:35:15,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","pH","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",7.08,0,"None",NA,2008-06-11 16:35:00,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Temperature","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",8.8,0,"deg C",NA,2008-01-14 14:45:00,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","pH","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",7.55,0,"None",NA,2010-05-07 15:17:00,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","pH","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",7.34,0,"None",NA,2008-08-11 14:00:00,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Dissolved Oxygen","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",8.79,0,"mg/l",NA,2007-07-27 14:40:00,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Dissolved Oxygen","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",9.56,0,"mg/l",NA,2015-07-17 12:51:50,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Temperature","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",13.4,0,"deg C",NA,2009-09-14 15:10:00,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Dissolved Oxygen","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",10.86,0,"mg/l",NA,2010-11-22 11:35:54,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Dissolved Oxygen","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",0.8,0,"mg/l",NA,2009-10-16 14:00:00,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Dissolved oxygen saturation","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",18.9,0,"%",NA,2009-09-14 15:10:00,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Dissolved oxygen saturation","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",42.4,0,"%",NA,2010-05-07 15:17:00,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Dissolved Oxygen","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",9.19,0,"mg/l",NA,2015-07-15 14:40:21,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Dissolved oxygen saturation","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",8.7,0,"%",NA,2009-10-09 16:04:00,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","pH","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",7.64,0,"None",NA,2009-09-21 15:45:00,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Dissolved oxygen saturation","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",91.3,0,"%",NA,2010-11-17 09:40:48,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","pH","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",7.5,0,"None",NA,2015-06-22 15:21:45,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Temperature","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",10.1,0,"deg C",NA,2008-04-14 14:00:00,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Temperature","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",9.52,0,"deg C",NA,2010-12-29 12:42:29,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Temperature","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",9.49,0,"deg C",NA,2011-03-07 14:56:24,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","pH","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",6.93,0,"None",NA,2008-04-02 13:45:00,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Temperature","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",12.82,0,"deg C",NA,2015-06-22 15:21:45,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Dissolved oxygen saturation","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",98.9,0,"%",NA,2011-07-13 11:54:40,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","pH","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",6.28,0,"None",NA,2011-02-02 10:59:07,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Dissolved Oxygen","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",11.14,0,"mg/l",NA,2010-11-12 10:36:45,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Dissolved Oxygen","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",11.04,0,"mg/l",NA,2008-04-18 13:45:00,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Temperature","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",11.8,0,"deg C",NA,2009-08-31 15:00:00,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Dissolved oxygen saturation","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",90.7,0,"%",NA,2015-07-15 14:40:21,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Dissolved oxygen saturation","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",91.2,0,"%",NA,2011-04-18 12:33:22,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","pH","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",6.61,0,"None",NA,2007-10-03 15:15:00,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Temperature","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",10.8,0,"deg C",NA,2009-10-12 15:35:00,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Dissolved oxygen saturation","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",131.7,0,"%",NA,2008-07-02 13:35:00,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","pH","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",6.99,0,"None",NA,2008-01-07 15:05:00,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","pH","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",7.16,0,"None",NA,2011-10-12 10:35:15,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Dissolved oxygen saturation","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",89.2,0,"%",NA,2007-07-20 14:45:00,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
"Tolowa Dee-ni Nation (Smith River Rancheria), California","Dissolved oxygen saturation","SRR_WQX-LC-1","Lopez Creek 1","Field Msr/Obs",98.3,0,"%",NA,2011-09-26 13:27:00,"WGS84",41.95822,-124.199,"Final",NA,"17100312","Water Quality Portal","Water Quality Portal SRR_WQX-LC-1",1
